Obj_mks1,Obj_mks1,Obj_mks1,Obj_mks2,Obj_mks2,Obj_mks2,Obj_mks3,Obj_mks3,Obj_mks3,Obj_mks4,Obj_mks4,Obj_mks4,Obj_mks5,Obj_mks5,Obj_mks5
208.039,724.789,23.1907,408.767,725.004,22.3724,407.574,841.513,24.1328,410.731,726.419,-5.0454,407.423,845.532,-4.6048
208.026,724.796,23.1735,408.827,725.063,22.3023,407.578,841.543,24.1032,410.727,726.416,-5.0265,407.407,845.498,-4.6087
208.038,724.813,23.1659,408.762,725.058,22.3196,407.562,841.503,24.1213,410.724,726.432,-5.0423,407.444,845.576,-4.5852
208.039,724.796,23.1642,408.826,725.094,22.2546,407.557,841.533,24.0992,410.743,726.418,-5.0322,407.464,845.572,-4.5619
208.037,724.8,23.1947,408.824,725.078,22.2542,407.566,841.503,24.1261,410.746,726.413,-5.0331,407.451,845.535,-4.5836
208.042,724.799,23.2015,408.76,725.025,22.3285,407.562,841.503,24.1261,410.733,726.425,-5.0421,407.439,845.552,-4.5877
208.052,724.83,23.2127,408.749,725.032,22.3241,407.562,841.5,24.1227,410.722,726.41,-5.0458,407.438,845.516,-4.5935
208.034,724.809,23.2018,408.821,725.089,22.2598,407.573,841.5,24.1312,410.752,726.405,-5.0384,407.429,845.535,-4.5916
208.04,724.813,23.1996,408.754,725.051,22.327,407.567,841.537,24.1057,410.722,726.424,-5.0326,407.451,845.581,-4.5759
208.025,724.821,23.1984,408.759,725.06,22.3234,407.564,841.532,24.1051,410.734,726.415,-5.0061,407.434,845.53,-4.569
208.036,724.817,23.1973,408.812,725.086,22.2485,407.557,841.507,24.1278,410.719,726.413,-5.0581,407.44,845.503,-4.5728
208.034,724.789,23.175,408.811,725.06,22.303,407.579,841.554,24.1126,410.745,726.407,-5.0305,407.401,845.505,-4.6029
208.05,724.826,23.2089,408.818,725.103,22.266,407.567,841.547,24.103,410.727,726.419,-5.0416,407.426,845.544,-4.5863
208.038,724.838,23.1751,408.817,725.094,22.2564,407.555,841.509,24.1346,410.739,726.409,-5.03,407.426,845.548,-4.5894
208.057,724.842,23.209,408.834,725.104,22.2608,407.569,841.535,24.1141,410.724,726.419,-5.0252,407.339,845.493,-4.7406
208.053,724.831,23.1748,408.828,725.096,22.2568,407.563,841.537,24.1022,410.744,726.403,-5.0114,407.428,845.531,-4.5975
208.047,724.83,23.2065,408.811,725.097,22.243,407.561,841.542,24.106,410.723,726.424,-5.0388,407.457,845.569,-4.5702
208.046,724.836,23.2121,408.834,725.103,22.2509,407.555,841.503,24.1307,410.74,726.419,-5.0393,407.439,845.545,-4.5846
208.056,724.825,23.2001,408.773,725.062,22.3354,407.578,841.504,24.1274,410.727,726.415,-5.0167,407.417,845.522,-4.6036
208.043,724.819,23.2047,408.825,725.072,22.2898,407.571,841.55,24.1042,410.727,726.427,-5.0252,407.444,845.558,-4.5791
208.029,724.806,23.1665,408.755,725.044,22.324,407.554,841.537,24.101,410.744,726.424,-5.047,407.425,845.536,-4.6006
208.025,724.794,23.1573,408.753,725.04,22.3229,407.566,841.516,24.1249,410.736,726.415,-5.0444,407.44,845.556,-4.5961
208.053,724.83,23.2054,408.742,724.999,22.3601,407.564,841.504,24.1345,410.75,726.404,-5.038,407.455,845.585,-4.5766
208.038,724.812,23.1713,408.772,725.067,22.3285,407.57,841.501,24.1336,410.736,726.419,-5.0377,407.427,845.531,-4.5895
208.039,724.804,23.2027,408.773,725.036,22.3191,407.575,841.544,24.1018,410.706,726.415,-5.0363,407.42,845.489,-4.6117
208.043,724.822,23.2071,408.828,725.086,22.2618,407.567,841.498,24.1288,410.736,726.418,-5.029,407.463,845.581,-4.5732
208.044,724.819,23.197,408.83,725.08,22.2532,407.56,841.511,24.1281,410.766,726.417,-5.0374,407.431,845.537,-4.5992
208.028,724.801,23.1608,408.827,725.087,22.2437,407.573,841.503,24.1251,410.74,726.424,-5.0439,407.421,845.527,-4.6225
208.016,724.765,23.1553,408.832,725.096,22.2539,407.579,841.523,24.1025,410.726,726.41,-5.0523,407.447,845.567,-4.5987
208.045,724.781,23.1889,408.818,725.076,22.2435,407.575,841.545,24.103,410.748,726.413,-5.0478,407.417,845.521,-4.6093
208.044,724.815,23.196,408.829,725.083,22.2486,407.556,841.536,24.1001,410.738,726.407,-5.0443,407.443,845.515,-4.5835
208.047,724.844,23.1827,408.83,725.064,22.2917,407.561,841.495,24.1197,410.729,726.413,-5.0484,407.46,845.59,-4.5711
208.032,724.804,23.1705,408.818,725.08,22.2397,407.571,841.491,24.1233,410.749,726.418,-5.0413,407.408,845.5,-4.6085
208.03,724.778,23.197,408.764,725.042,22.3271,407.576,841.532,24.1022,410.727,726.419,-5.0285,407.412,845.51,-4.6177
208.031,724.795,23.1665,408.833,725.099,22.2507,407.469,841.613,24.2029,410.734,726.417,-5.0507,407.439,845.541,-4.5989
208.025,724.793,23.1635,408.832,725.087,22.2715,407.574,841.497,24.1288,410.727,726.416,-5.0398,407.472,845.586,-4.5732
208.046,724.801,23.2011,408.826,725.083,22.254,407.565,841.498,24.1204,410.735,726.41,-5.0521,407.431,845.527,-4.5922
208.045,724.812,23.2057,408.826,725.06,22.29,407.591,841.548,24.0995,410.733,726.413,-5.048,407.429,845.521,-4.6067
208.041,724.815,23.2033,408.837,725.092,22.25,407.57,841.508,24.1188,410.745,726.414,-5.0455,407.43,845.531,-4.5854
208.038,724.806,23.2032,408.834,725.087,22.2451,407.568,841.539,24.1009,410.741,726.414,-5.0495,407.437,845.573,-4.584
208.008,724.776,23.1569,408.835,725.057,22.282,407.564,841.507,24.1268,410.744,726.421,-5.0427,407.433,845.539,-4.6163
208.031,724.813,23.2047,408.833,725.069,22.2858,407.575,841.514,24.1334,410.72,726.429,-5.0362,407.423,845.545,-4.6022
208.028,724.811,23.1707,408.833,725.099,22.2345,407.574,841.507,24.1341,410.743,726.423,-5.048,407.394,845.47,-4.6265
208.025,724.806,23.1771,408.754,725.033,22.3204,407.566,841.505,24.1331,410.742,726.424,-5.0441,407.413,845.524,-4.6072
208.032,724.808,23.1836,408.805,725.046,22.2872,407.584,841.558,24.1109,410.745,726.427,-5.0422,407.431,845.554,-4.5792
208.006,724.786,23.1626,408.807,725.078,22.2528,407.577,841.522,24.1233,410.725,726.42,-5.0529,407.421,845.524,-4.6039
208.012,724.802,23.1745,408.822,725.077,22.2461,407.577,841.544,24.1059,410.736,726.417,-5.0544,407.429,845.534,-4.6045
208.004,724.775,23.1575,408.809,725.077,22.2385,407.561,841.508,24.1221,410.721,726.418,-5.038,407.435,845.524,-4.5956
207.999,724.759,23.1554,408.819,725.055,22.2935,407.569,841.514,24.1349,410.743,726.411,-5.0489,407.423,845.547,-4.6224
208.014,724.807,23.168,408.83,725.094,22.244,407.565,841.513,24.1319,410.757,726.43,-5.0336,407.42,845.529,-4.5957
208.011,724.785,23.1764,408.825,725.087,22.2421,407.568,841.512,24.1334,410.742,726.406,-5.0498,407.416,845.502,-4.6088
208.027,724.801,23.1684,408.827,725.084,22.2363,407.564,841.507,24.1263,410.722,726.413,-5.0484,407.421,845.527,-4.6088
208.038,724.819,23.2093,408.822,725.078,22.2307,407.564,841.497,24.1256,410.734,726.419,-5.0523,407.431,845.534,-4.5991
208.004,724.779,23.1684,408.848,725.096,22.2398,407.556,841.504,24.1319,410.73,726.421,-5.051,407.439,845.554,-4.5912
208.008,724.782,23.1628,408.837,725.105,22.2191,407.563,841.496,24.1232,410.747,726.422,-5.029,407.404,845.471,-4.6298
208.007,724.774,23.1536,408.846,725.097,22.2293,407.572,841.503,24.1219,410.746,726.418,-5.0295,407.356,845.503,-4.7368
208.008,724.777,23.1636,408.839,725.097,22.2067,407.574,841.537,24.1062,410.731,726.419,-5.0434,407.44,845.544,-4.5794
208.001,724.782,23.1625,408.844,725.098,22.2243,407.577,841.535,24.1024,410.717,726.404,-5.0482,407.42,845.504,-4.6021
208.034,724.801,23.2066,408.839,725.092,22.2175,407.579,841.491,24.1315,410.754,726.41,-5.043,407.468,845.568,-4.5752
208.013,724.773,23.1558,408.849,725.069,22.2615,407.574,841.543,24.1087,410.739,726.406,-5.043,407.461,845.583,-4.5748
208.02,724.796,23.1696,408.839,725.103,22.2115,407.573,841.537,24.1027,410.744,726.414,-5.048,407.427,845.528,-4.5987
208.038,724.799,23.1959,408.85,725.092,22.2129,407.589,841.538,24.1039,410.744,726.409,-5.0458,407.455,845.556,-4.573
208.029,724.788,23.2075,408.851,725.091,22.2171,407.587,841.535,24.0963,410.743,726.415,-5.0566,407.453,845.585,-4.5897
208.02,724.783,23.1641,408.839,725.102,22.2197,407.569,841.538,24.0945,410.744,726.414,-5.0524,407.466,845.586,-4.5669
208.021,724.802,23.1684,408.859,725.091,22.2442,407.569,841.503,24.1246,410.725,726.416,-5.0389,407.435,845.542,-4.599
208.026,724.789,23.1678,408.854,725.101,22.2198,407.577,841.516,24.1199,410.736,726.419,-5.045,407.446,845.559,-4.5918
208.029,724.778,23.1722,408.838,725.063,22.2606,407.578,841.511,24.1263,410.746,726.41,-5.0541,407.453,845.569,-4.59
208.045,724.78,23.1927,408.85,725.072,22.2641,407.595,841.542,24.1082,410.736,726.415,-5.051,407.418,845.484,-4.6061
208.021,724.784,23.1621,408.851,725.064,22.2677,407.577,841.499,24.1223,410.737,726.431,-5.0388,407.446,845.555,-4.5864
208.027,724.783,23.1673,408.852,725.075,22.2543,407.579,841.505,24.1219,410.748,726.418,-5.0347,407.437,845.537,-4.5926
208.025,724.8,23.1618,408.845,725.087,22.2068,407.564,841.505,24.124,410.746,726.429,-5.039,407.415,845.518,-4.6204
208.035,724.798,23.1665,408.846,725.099,22.2202,407.566,841.512,24.1234,410.743,726.42,-5.0551,407.431,845.542,-4.5956
208.035,724.826,23.1733,408.841,725.064,22.2583,407.572,841.507,24.1226,410.737,726.414,-5.0419,407.409,845.529,-4.6237
208.015,724.782,23.162,408.856,725.095,22.2195,407.563,841.497,24.1281,410.738,726.42,-5.0433,407.431,845.557,-4.5944
208.016,724.785,23.1188,408.855,725.104,22.2293,407.571,841.506,24.1189,410.733,726.424,-5.0491,407.443,845.538,-4.5968
208.025,724.792,23.1645,408.84,725.101,22.2272,407.579,841.536,24.1026,410.747,726.419,-5.0395,407.413,845.513,-4.6096
208.013,724.765,23.1585,408.737,725.009,22.3617,407.586,841.552,24.1038,410.739,726.411,-5.0436,407.433,845.562,-4.5913
208.028,724.778,23.1914,408.818,725.081,22.2472,407.574,841.536,24.1068,410.735,726.419,-5.0386,407.43,845.543,-4.5923
208.029,724.796,23.2022,408.824,725.09,22.2616,407.559,841.509,24.1193,410.737,726.419,-5.0403,407.436,845.508,-4.5914
208.031,724.793,23.203,408.836,725.067,22.2881,407.566,841.496,24.1278,410.729,726.409,-5.021,407.462,845.568,-4.5813
208.009,724.778,23.1587,408.816,725.084,22.2512,407.56,841.488,24.1196,410.737,726.412,-5.0547,407.463,845.588,-4.5738
208.026,724.802,23.1936,408.815,725.047,22.2888,407.569,841.503,24.1197,410.731,726.41,-5.0441,407.425,845.496,-4.5896
208.033,724.808,23.2042,408.838,725.091,22.2443,407.575,841.502,24.1267,410.735,726.421,-5.0447,407.432,845.559,-4.5903
208.031,724.799,23.1752,408.834,725.058,22.2777,407.576,841.508,24.1338,410.751,726.419,-5.038,407.455,845.563,-4.5675
208.029,724.796,23.1988,408.832,725.081,22.2417,407.582,841.512,24.1278,410.744,726.406,-5.0546,407.456,845.577,-4.5796
208.029,724.802,23.2038,408.835,725.093,22.2334,407.574,841.546,24.0996,410.731,726.41,-5.0398,407.437,845.571,-4.5962
208.02,724.797,23.1994,408.837,725.083,22.2356,407.566,841.507,24.1245,410.763,726.412,-5.035,407.419,845.519,-4.618
208.035,724.805,23.2047,408.842,725.098,22.2284,407.57,841.545,24.0961,410.724,726.414,-5.0541,407.441,845.554,-4.5884
208.031,724.794,23.2029,408.839,725.098,22.2279,407.571,841.502,24.1154,410.741,726.413,-5.047,407.407,845.482,-4.634
208.015,724.796,23.167,408.761,725.061,22.316,407.567,841.501,24.124,410.739,726.417,-5.052,407.457,845.548,-4.5706
208.029,724.811,23.2015,408.825,725.097,22.2492,407.582,841.551,24.0988,410.734,726.416,-5.0503,407.407,845.492,-4.631
208.029,724.805,23.1763,408.834,725.058,22.2783,407.574,841.545,24.102,410.74,726.416,-5.0376,407.445,845.57,-4.5777
208.028,724.8,23.1687,408.812,725.076,22.246,407.577,841.509,24.1212,410.74,726.421,-5.0629,407.453,845.557,-4.5962
208.032,724.794,23.1662,408.826,725.059,22.2808,407.568,841.507,24.1244,410.747,726.422,-5.0281,407.475,845.595,-4.5936
208.015,724.794,23.1621,408.833,725.04,22.287,407.576,841.511,24.1201,410.749,726.414,-5.0426,407.434,845.531,-4.5912
208.032,724.808,23.1794,408.825,725.05,22.2906,407.587,841.511,24.1309,410.739,726.417,-5.0471,407.427,845.525,-4.6093
208.04,724.801,23.2002,408.833,725.058,22.276,407.579,841.504,24.1187,410.749,726.429,-5.0449,407.439,845.552,-4.5836
208.029,724.787,23.1607,408.839,725.061,22.2815,407.576,841.502,24.1256,410.752,726.424,-5.0388,407.444,845.525,-4.6056
208.048,724.812,23.2083,408.767,725.007,22.3532,407.572,841.509,24.1162,410.742,726.416,-5.0492,407.408,845.508,-4.6286
208.009,724.771,23.1611,408.833,725.06,22.276,407.569,841.507,24.118,410.748,726.43,-5.0544,407.404,845.478,-4.6164
208.008,724.771,23.1669,408.748,724.987,22.3575,407.602,841.557,24.1004,410.739,726.412,-5.0419,407.455,845.579,-4.5782
208.044,724.812,23.2081,408.82,725.049,22.271,407.573,841.533,24.0993,410.73,726.418,-5.0554,407.425,845.543,-4.6186
208.015,724.799,23.1648,408.822,725.082,22.2344,407.582,841.54,24.096,410.741,726.422,-5.0353,407.423,845.518,-4.6078
208.028,724.769,23.1911,408.823,725.063,22.2333,407.566,841.483,24.1196,410.761,726.414,-5.0535,407.428,845.519,-4.5839
208.031,724.791,23.2066,408.825,725.06,22.2675,407.565,841.493,24.119,410.748,726.42,-5.0485,407.441,845.56,-4.5825
208.015,724.786,23.1636,408.834,725.092,22.2189,407.569,841.529,24.1002,410.759,726.403,-5.0616,407.417,845.522,-4.601
208.032,724.812,23.1836,408.819,725.065,22.254,407.574,841.536,24.0944,410.756,726.419,-5.0645,407.462,845.565,-4.5701
208.031,724.796,23.2156,408.821,725.052,22.2737,407.584,841.533,24.1049,410.745,726.408,-5.0368,407.448,845.537,-4.5727
208.001,724.766,23.169,408.835,725.081,22.226,407.574,841.534,24.0973,410.742,726.419,-5.0541,407.463,845.558,-4.5615
208.013,724.778,23.2109,408.829,725.059,22.2503,407.595,841.539,24.1019,410.734,726.414,-5.0791,407.446,845.544,-4.578
208.029,724.789,23.21,408.732,724.967,22.3455,407.575,841.498,24.124,410.754,726.413,-5.0436,407.439,845.513,-4.5968
208.044,724.824,23.2239,408.828,725.089,22.2434,407.576,841.504,24.1248,410.726,726.411,-5.054,407.465,845.597,-4.5637
208.015,724.799,23.1777,408.815,725.067,22.233,407.587,841.548,24.1069,410.743,726.416,-5.0701,407.417,845.492,-4.609
208.029,724.796,23.2221,408.81,725.075,22.2203,407.559,841.496,24.1183,410.73,726.401,-5.063,407.428,845.525,-4.5848
207.997,724.773,23.1702,408.754,725.026,22.2992,407.572,841.509,24.1218,410.746,726.424,-5.0574,407.421,845.521,-4.591
208.018,724.805,23.177,408.817,725.069,22.2311,407.566,841.53,24.1061,410.739,726.415,-5.0358,407.453,845.576,-4.5757
208.01,724.795,23.2094,408.824,725.048,22.27,407.562,841.502,24.1281,410.739,726.414,-5.0415,407.401,845.5,-4.6186
208.024,724.794,23.2182,408.807,725.075,22.2174,407.568,841.48,24.1231,410.73,726.419,-5.0538,407.445,845.569,-4.5812
208.021,724.797,23.2241,408.818,725.043,22.2782,407.573,841.537,24.0989,410.735,726.415,-5.04,407.412,845.523,-4.6058
208.005,724.777,23.1752,408.824,725.091,22.2117,407.574,841.505,24.1257,410.739,726.431,-5.05,407.438,845.563,-4.5908
208.013,724.777,23.1776,408.824,725.073,22.2317,407.574,841.505,24.132,410.757,726.43,-5.0685,407.437,845.569,-4.588
208.015,724.787,23.1837,408.818,725.033,22.2582,407.567,841.498,24.1154,410.743,726.419,-5.039,407.427,845.526,-4.5898
208.027,724.802,23.215,408.814,725.044,22.2576,407.572,841.506,24.1269,410.748,726.423,-5.0491,407.449,845.575,-4.594
208.022,724.82,23.1882,408.822,725.043,22.2541,407.581,841.49,24.1258,410.757,726.432,-5.0486,407.452,845.587,-4.587
208.042,724.834,23.1959,408.825,725.036,22.2564,407.594,841.543,24.1038,410.744,726.428,-5.0531,407.423,845.527,-4.6077
208.012,724.779,23.177,408.825,725.071,22.2098,407.577,841.539,24.092,410.753,726.42,-5.0571,407.437,845.569,-4.5824
208.017,724.788,23.1855,408.824,725.077,22.2075,407.582,841.543,24.1055,410.739,726.424,-5.0426,407.443,845.55,-4.5966
208.032,724.792,23.223,408.832,725.047,22.2468,407.571,841.5,24.1248,410.75,726.419,-5.0353,407.471,845.604,-4.567
208.037,724.808,23.2213,408.839,725.053,22.2327,407.578,841.501,24.109,410.755,726.409,-5.0428,407.432,845.497,-4.5885
208.013,724.793,23.1758,408.845,725.06,22.2352,407.568,841.534,24.0898,410.744,726.415,-5.0802,407.435,845.512,-4.606
208.021,724.775,23.1807,408.834,725.05,22.2374,407.568,841.492,24.112,410.744,726.412,-5.0518,407.446,845.568,-4.5877
208.025,724.788,23.2082,408.832,725.066,22.2051,407.574,841.536,24.0974,410.738,726.406,-5.0492,407.44,845.514,-4.5939
208.016,724.778,23.1807,408.845,725.046,22.2445,407.577,841.502,24.1261,410.77,726.41,-5.0687,407.31,845.397,-4.7908
208.035,724.78,23.213,408.834,725.071,22.203,407.584,841.535,24.099,410.759,726.409,-5.0496,407.418,845.49,-4.6199
208.025,724.78,23.208,408.838,725.075,22.1988,407.591,841.529,24.098,410.752,726.427,-5.0704,407.455,845.571,-4.5748
208.035,724.799,23.2159,408.835,725.045,22.2384,407.589,841.53,24.1016,410.748,726.401,-5.0638,407.431,845.545,-4.5884
208.016,724.78,23.1747,408.838,725.061,22.2345,407.593,841.53,24.1098,410.746,726.409,-5.0504,407.424,845.498,-4.6158
208.016,724.76,23.1821,408.84,725.065,22.2016,407.582,841.487,24.1189,410.745,726.412,-5.0616,407.423,845.508,-4.6106
208.029,724.786,23.2064,408.843,725.045,22.2454,407.581,841.53,24.087,410.751,726.424,-5.0575,407.439,845.524,-4.5934
208.037,724.82,23.2183,408.839,725.065,22.2088,407.574,841.502,24.1185,410.748,726.413,-5.0576,407.402,845.499,-4.6424
208.009,724.782,23.183,408.837,725.069,22.1933,407.574,841.498,24.1207,410.76,726.415,-5.0548,407.399,845.479,-4.6422
208.029,724.787,23.2109,408.837,725.05,22.2385,407.596,841.537,24.1104,410.753,726.414,-5.0516,407.423,845.499,-4.6126
208.035,724.815,23.2151,408.829,725.067,22.2038,407.573,841.538,24.0972,410.742,726.429,-5.0388,407.432,845.536,-4.5964
208.024,724.795,23.2128,408.847,725.059,22.2492,407.583,841.535,24.1099,410.739,726.421,-5.0385,407.422,845.514,-4.5947
208.025,724.805,23.2121,408.837,725.059,22.2408,407.577,841.497,24.1303,410.737,726.423,-5.0421,407.446,845.556,-4.5904
208.028,724.792,23.2082,408.839,725.059,22.2363,407.564,841.498,24.1195,410.745,726.416,-5.0303,407.425,845.525,-4.5911
208.031,724.824,23.1914,408.831,725.077,22.1985,407.585,841.536,24.1019,410.729,726.424,-5.0441,407.46,845.556,-4.599
208.007,724.788,23.1763,408.843,725.063,22.2423,407.578,841.544,24.1026,410.73,726.414,-5.037,407.439,845.561,-4.6069
208.002,724.782,23.1765,408.829,725.07,22.2126,407.573,841.504,24.1262,410.743,726.414,-5.0342,407.408,845.503,-4.6289
208.016,724.79,23.216,408.834,725.081,22.1955,407.585,841.54,24.1101,410.734,726.418,-5.0504,407.334,845.497,-4.7679
208.033,724.824,23.2283,408.837,725.053,22.2447,407.562,841.529,24.1031,410.746,726.414,-5.0396,407.437,845.541,-4.593
208.031,724.797,23.2227,408.833,725.078,22.2093,407.568,841.545,24.1068,410.728,726.413,-5.0616,407.414,845.528,-4.5981
208.005,724.796,23.1831,408.834,725.053,22.25,407.575,841.53,24.1032,410.751,726.415,-5.0495,407.458,845.568,-4.573
208.008,724.795,23.1753,408.831,725.057,22.2512,407.578,841.538,24.1024,410.733,726.417,-5.0348,407.416,845.491,-4.6013
208.013,724.781,23.1834,408.833,725.058,22.2347,407.567,841.495,24.1233,410.75,726.405,-5.0564,407.426,845.511,-4.5913
208.022,724.815,23.1881,408.832,725.057,22.2471,407.572,841.534,24.1031,410.753,726.408,-5.0441,407.438,845.55,-4.5796
208.03,724.801,23.2138,408.838,725.046,22.2466,407.566,841.49,24.1291,410.731,726.414,-5.0397,407.474,845.591,-4.5741
208.021,724.787,23.2111,408.834,725.067,22.207,407.565,841.525,24.0988,410.738,726.428,-5.0527,407.42,845.488,-4.602
208.041,724.823,23.2366,408.835,725.062,22.2268,407.576,841.53,24.0973,410.738,726.407,-5.0378,407.397,845.477,-4.6218
208.019,724.792,23.209,408.829,725.036,22.2451,407.568,841.528,24.1036,410.742,726.418,-5.0565,407.42,845.496,-4.5979
208.011,724.78,23.1775,408.824,725.074,22.2044,407.575,841.542,24.0962,410.745,726.417,-5.0407,407.42,845.495,-4.5973
208.029,724.803,23.2276,408.831,725.066,22.1982,407.581,841.535,24.1082,410.743,726.413,-5.0503,407.445,845.538,-4.5677
208.016,724.796,23.1866,408.849,725.083,22.2147,407.587,841.527,24.1108,410.746,726.415,-5.05,407.477,845.577,-4.5656
208.011,724.749,23.2054,408.836,725.057,22.2394,407.577,841.528,24.1013,410.75,726.417,-5.0498,407.416,845.515,-4.6063
208.03,724.797,23.2229,408.841,725.046,22.249,407.568,841.525,24.0912,410.749,726.42,-5.0727,407.42,845.5,-4.6005
208.021,724.792,23.1867,408.851,725.069,22.2125,407.583,841.525,24.1037,410.755,726.418,-5.0564,407.447,845.552,-4.5782
208.027,724.792,23.2181,408.843,725.059,22.2438,407.587,841.529,24.103,410.759,726.407,-5.0454,407.433,845.529,-4.5926
208.028,724.79,23.2092,408.844,725.066,22.257,407.577,841.535,24.1013,410.75,726.418,-5.0704,407.433,845.532,-4.6024
208.027,724.788,23.2153,408.835,725.048,22.2469,407.562,841.499,24.124,410.734,726.421,-5.0434,407.41,845.507,-4.6136
208.011,724.808,23.1859,408.852,725.056,22.2307,407.58,841.534,24.1032,410.748,726.413,-5.0558,407.421,845.519,-4.6083
208.027,724.786,23.2106,408.846,725.089,22.2074,407.57,841.509,24.1317,410.747,726.405,-5.0531,407.402,845.491,-4.6079
208.032,724.786,23.2123,408.84,725.061,22.2432,407.58,841.521,24.105,410.751,726.416,-5.0428,407.426,845.492,-4.6063
